timestamp,pressure(psi),flow_rate(gpm),viscosity(cP),depth(ft),fluid_loss_risk(0-1)
2025-04-24 23:06:00.612251,2924.8515993641513,456.4615060563267,11.449415887624784,1312.3123123123123,0.9696197974744887
2025-04-24 23:06:01.612251,2980.4807134868306,448.14409443316504,7.929898583807297,1316.3163163163163,0.3123546822455495
2025-04-24 23:06:02.612251,3037.758565983284,407.1267743173893,8.832467875523212,1320.3203203203202,0.5875856206093674
2025-04-24 23:06:03.612251,2945.5218294014953,550.9975211281907,9.337012874928988,1324.3243243243244,0.472643576924081
2025-04-24 23:06:04.612251,2957.759583618361,578.3758385661519,9.687861791151699,1328.3283283283283,0.3647400320618457
2025-04-24 23:06:05.612251,3053.7719467547695,496.66552837325213,9.333659321393377,1332.3323323323325,0.6362575696317342
2025-04-24 23:06:06.612251,2983.635792260462,450.1431540829708,9.615793948651575,1336.3363363363364,0.9180046454369469
2025-04-24 23:06:07.612251,2992.317949789372,557.0621537726536,10.08147129336967,1340.3403403403404,0.10370510013679402
2025-04-24 23:06:08.612251,3077.0202707199337,496.2209837899942,9.46513292645228,1344.3443443443443,0.7256647133613859
2025-04-24 23:06:09.612251,3123.763813999802,503.9435735538717,9.73391381833046,1348.3483483483483,0.5760661462873838
2025-04-24 23:06:10.612251,3044.7386018220104,479.9839676016599,8.27524327841431,1352.3523523523525,0.7386641064583425
2025-04-24 23:06:11.612251,3039.9276156428837,499.1558582014833,9.877929104730693,1356.3563563563564,0.9130572997651945
2025-04-24 23:06:12.612251,2855.537106365233,488.90872798675287,11.618548802266579,1360.3603603603603,0.9564256518062614
2025-04-24 23:06:13.612251,2927.8473160069043,495.85679273872375,9.229554993826529,1364.3643643643645,0.06266466125451797
2025-04-24 23:06:14.612251,2792.200637127793,474.55558273679327,9.226547762121626,1368.3683683683685,0.23227026960481612
2025-04-24 23:06:15.612251,3054.7920000041677,444.363333141805,8.665452351887506,1372.3723723723724,0.18525446535372347
2025-04-24 23:06:16.612251,3028.764551529513,496.9858500962736,10.460100435034523,1376.3763763763764,0.5207562352040832
2025-04-24 23:06:17.612251,2873.9562521632342,454.7263614439828,9.266957918917596,1380.3803803803803,0.8956491788107884
2025-04-24 23:06:18.612251,2880.017335797409,547.5891716311219,9.671158114628303,1384.3843843843845,0.37214185890015483
2025-04-24 23:06:19.612251,3003.529941740163,461.52591322804915,9.833225319638075,1388.3883883883884,0.4521510247054673
2025-04-24 23:06:20.612251,3023.797416134671,507.9790391078153,10.409864632786576,1392.3923923923924,0.06164389996744324
2025-04-24 23:06:21.612251,3050.5833664799206,547.3931273481518,11.040489578430867,1396.3963963963965,0.4409337986889872
2025-04-24 23:06:22.612251,3177.825392396947,512.1591109179391,11.032174195266267,1400.4004004004005,0.17280475715398413
2025-04-24 23:06:23.612251,3083.514584123408,492.77029477277773,11.00312725239852,1404.4044044044044,0.21284986850248278
2025-04-24 23:06:24.612251,2989.097740255687,472.249736224417,10.764655306296412,1408.4084084084084,0.10922229716735121
2025-04-24 23:06:25.612251,2969.245519841244,464.7550427611959,9.522843797923539,1412.4124124124123,0.27342477687413735
2025-04-24 23:06:26.612251,3091.2398247488272,471.7266920307967,10.364256626756871,1416.4164164164165,0.8745341431345336
2025-04-24 23:06:27.612251,3163.1836807943655,577.8671995672704,9.754453399363392,1420.4204204204204,0.30644554635048027
2025-04-24 23:06:28.612251,3244.3165189978326,571.3060466495942,11.671249133156413,1424.4244244244244,0.6685711493484882
2025-04-24 23:06:29.612251,3012.560876251922,483.81426262646085,9.767738684562808,1428.4284284284286,0.8942039777067343
2025-04-24 23:06:30.612251,2949.167345533584,605.7175370408285,8.609015253598503,1432.4324324324325,0.19806876440759424
2025-04-24 23:06:31.612251,3050.621140406114,473.28455471107685,11.04340075293468,1436.4364364364365,0.07547110492742326
2025-04-24 23:06:32.612251,3069.869361749182,445.39103556961305,9.153545014081592,1440.4404404404404,0.6767191156663942
2025-04-24 23:06:33.612251,3238.406594065935,547.5828654726628,10.904174247182365,1444.4444444444443,0.9724493983187523
2025-04-24 23:06:34.612251,3173.4171092441375,380.2941703318624,8.66732069718826,1448.4484484484485,0.07142335178515324
2025-04-24 23:06:35.612251,3093.5492156598534,470.6623318338107,10.341651026030126,1452.4524524524525,0.9575853747379841
2025-04-24 23:06:36.612251,3089.076819976498,630.5882520974448,8.894410037038824,1456.4564564564566,0.6112892386127134
2025-04-24 23:06:37.612251,2960.877593782654,456.7120017876369,10.737063169426465,1460.4604604604606,0.5218517071787615
2025-04-24 23:06:38.612251,3074.816349859575,468.9159737477916,9.842921201318983,1464.4644644644645,0.84154058635731
2025-04-24 23:06:39.612251,2987.1019901647105,569.4540591272784,10.95271536672961,1468.4684684684685,0.48222895748170025
2025-04-24 23:06:40.612251,2937.638469325031,499.5704063987204,10.581866987945613,1472.4724724724724,0.5518183404083777
2025-04-24 23:06:41.612251,2973.2723787131276,514.4612264931011,10.95355778351677,1476.4764764764766,0.7343135490431241
2025-04-24 23:06:42.612251,2831.1589807406817,490.5712043239227,9.782762786256919,1480.4804804804805,0.9487309335187655
2025-04-24 23:06:43.612251,2906.5490640348303,451.7064981990793,9.817170379218558,1484.4844844844845,0.5223242751551213
2025-04-24 23:06:44.612251,3043.7723663534825,505.3463635695244,9.515748618042183,1488.4884884884887,0.6164053756586102
2025-04-24 23:06:45.612251,2888.4869043786034,483.8240118411522,11.099072599652146,1492.4924924924926,0.4325079281130465
2025-04-24 23:06:46.612251,2846.9532739632314,500.00457655771135,8.304162150928557,1496.4964964964965,0.09238692164777995
2025-04-24 23:06:47.612251,2978.992328737136,434.3407674817618,10.807895864176894,1500.5005005005005,0.6692311598322821
2025-04-24 23:06:48.612251,3025.2798899741465,574.1365531493612,9.99877471050667,1504.5045045045044,0.6570306816995136
2025-04-24 23:06:49.612251,2863.832518363859,459.6188119384127,10.063756280581378,1508.5085085085086,0.8255301790090401
2025-04-24 23:06:50.612251,2954.1287842379975,532.1505459235938,8.718795927844583,1512.5125125125126,0.6444385538698876
2025-04-24 23:06:51.612251,2916.1876518111826,546.8217121520682,9.033888005368484,1516.5165165165167,0.12422263951985169
2025-04-24 23:06:52.612251,2973.6909884086335,423.3498743814845,11.297517194886547,1520.5205205205207,0.84548437075506
2025-04-24 23:06:53.612251,2864.26649943934,578.1295244982908,11.379525556455249,1524.5245245245246,0.6899466430943215
2025-04-24 23:06:54.612251,3032.4352436730364,462.87105065783976,9.027632271891408,1528.5285285285286,0.21919621711232995
2025-04-24 23:06:55.612251,3085.043436697467,510.78411692130754,10.874572477283516,1532.5325325325325,0.031548350906738465
2025-04-24 23:06:56.612251,2962.6433277146775,483.3457032192452,9.505172242348877,1536.5365365365365,0.3306729178793235
2025-04-24 23:06:57.612251,2964.0742177919683,501.8934309395617,11.305650193935412,1540.5405405405406,0.5079139324553236
2025-04-24 23:06:58.612251,2986.3157686098657,524.5384489485439,11.205349446173079,1544.5445445445446,0.23948358276419612
2025-04-24 23:06:59.612251,3077.032499143687,404.72982672661055,10.284228240320173,1548.5485485485488,0.7648373933598269
2025-04-24 23:07:00.612251,3175.5858209576418,500.6653072575152,10.327442523510758,1552.5525525525527,0.8550414802311468
2025-04-24 23:07:01.612251,3078.2750088708467,456.8932449895932,10.00550941055384,1556.5565565565566,0.5421967585659332
2025-04-24 23:07:02.612251,2953.700514249147,475.61617532919666,9.32632898088707,1560.5605605605606,0.903728186393689
2025-04-24 23:07:03.612251,3020.8694356204564,494.57045137650516,10.804472621977983,1564.5645645645645,0.48509879127075406
2025-04-24 23:07:04.612251,3119.984844563595,509.11275708462665,8.835281216739236,1568.5685685685685,0.5910144724716733
2025-04-24 23:07:05.612251,3092.374309166769,479.42969023171497,12.00715265607728,1572.5725725725727,0.49370687867385343
2025-04-24 23:07:06.612251,2885.411377494511,422.9413355385133,9.346050781820837,1576.5765765765766,0.5274052499323896
2025-04-24 23:07:07.612251,3165.6438333235797,531.6730068728036,8.791097493909204,1580.5805805805808,0.7894788418110201
2025-04-24 23:07:08.612251,3123.869064505962,490.94226796843196,10.57067891192519,1584.5845845845847,0.1023252751728404
2025-04-24 23:07:09.612251,3120.350384727474,563.6150903456355,8.775358752645268,1588.5885885885887,0.10243270820249117
2025-04-24 23:07:10.612251,2964.079303562696,480.1415581610983,10.769376368667341,1592.5925925925926,0.15170052798780365
2025-04-24 23:07:11.612251,3118.716561669633,541.1345102493393,8.373770388551668,1596.5965965965966,0.8414390477335827
2025-04-24 23:07:12.612251,2885.293975590717,527.9804577692763,10.772987941612794,1600.6006006006005,0.3685593777364282
2025-04-24 23:07:13.612251,2898.9385918268663,436.3501539791524,10.012441303581273,1604.6046046046047,0.26506032846318084
2025-04-24 23:07:14.612251,2919.347331889264,414.6134142976054,9.632520652854247,1608.6086086086086,0.24276046953774155
2025-04-24 23:07:15.612251,2896.6549853762594,385.4442030531558,10.759037526077211,1612.6126126126128,0.22683235593560402
2025-04-24 23:07:16.612251,2964.746070762328,503.9335725558244,9.796643207973567,1616.6166166166167,0.6242679771302899
2025-04-24 23:07:17.612251,3145.908474816371,584.1919885977308,9.934740419204187,1620.6206206206207,0.439331978835266
2025-04-24 23:07:18.612251,3140.303996574546,555.549035039524,10.26239267788863,1624.6246246246246,0.29240325593847494
2025-04-24 23:07:19.612251,3104.5028518248864,442.5590435933997,9.65808843803675,1628.6286286286286,0.43586743496784075
2025-04-24 23:07:20.612251,2995.934969485822,504.11502599377957,10.3059099231646,1632.6326326326325,0.75249127812784
2025-04-24 23:07:21.612251,2960.1335377260457,503.12730740178176,8.671679742753755,1636.6366366366367,0.8166178743640393
2025-04-24 23:07:22.612251,2991.1766145095194,630.9043224406571,10.97799577961628,1640.6406406406406,0.270255441352659
2025-04-24 23:07:23.612251,2848.882164418471,561.9854998827049,11.45022099738099,1644.6446446446448,0.9638841097702895
2025-04-24 23:07:24.612251,3074.311389695136,508.60953502669497,9.563905741601712,1648.6486486486488,0.9458906011675751
2025-04-24 23:07:25.612251,3038.790579816086,649.326172655075,11.555355485708736,1652.6526526526527,0.029821745423014967
2025-04-24 23:07:26.612251,2897.826984798451,519.3352373664703,11.194975373791868,1656.6566566566567,0.8429399059782132
2025-04-24 23:07:27.612251,3101.2948433503384,447.22946599663624,9.25807323674428,1660.6606606606606,0.7038905650176768
2025-04-24 23:07:28.612251,2833.554159169118,452.0695259458513,10.372724381738658,1664.6646646646648,0.25523224680651135
2025-04-24 23:07:29.612251,2777.4668471023824,395.24255884005754,8.67799156855012,1668.6686686686687,0.05590603164905428
2025-04-24 23:07:30.612251,2849.3243539339064,545.0088364197917,11.361924356283527,1672.672672672673,0.7493003029756031
2025-04-24 23:07:31.612251,3047.5512189325336,522.3782615536886,10.152541823297822,1676.6766766766768,0.4433958959008628
2025-04-24 23:07:32.612251,3075.935183747067,550.6408752551531,9.603363653682468,1680.6806806806808,8.654862245383033e-05
2025-04-24 23:07:33.612251,3076.2626878972683,432.69044546533985,10.457129200011817,1684.6846846846847,0.9396258132453617
2025-04-24 23:07:34.612251,3111.127152516406,473.0630277559551,9.72736194503675,1688.6886886886887,0.6862517116026723
2025-04-24 23:07:35.612251,3024.9459760621203,555.0389260292123,10.349895205289236,1692.6926926926926,0.9935788502843107
2025-04-24 23:07:36.612251,3039.247187996343,487.7479468773676,9.287635085177193,1696.6966966966968,0.13841175091624003
2025-04-24 23:07:37.612251,3085.0223740754204,505.1625122391559,8.016584850175485,1700.7007007007007,0.6369493455995342
2025-04-24 23:07:38.612251,3099.5433237656725,426.64039040650715,11.468178726777705,1704.704704704705,0.5746717360385925
2025-04-24 23:07:39.612251,3051.9939876410176,619.4958734773791,10.010074472590352,1708.7087087087089,0.598621132147978
2025-04-24 23:07:40.612251,2922.979289852706,451.5824605114044,10.029352254696,1712.7127127127128,0.6204635128145765
2025-04-24 23:07:41.612251,3181.177738637182,449.8825204554806,11.21678087469466,1716.7167167167167,0.1598431159971171
2025-04-24 23:07:42.612251,3133.6417935816303,563.4384213054458,8.589691208344036,1720.7207207207207,0.3943189265571089
2025-04-24 23:07:43.612251,3118.176669004078,564.6446546134262,10.030051087111504,1724.7247247247246,0.38258995526036965
2025-04-24 23:07:44.612251,3046.2616771061557,650.0412936689701,10.017590686744391,1728.7287287287288,0.9435279094266517
2025-04-24 23:07:45.612251,3148.857101314315,520.7153487702651,9.846600818050407,1732.7327327327328,0.471949317095933
2025-04-24 23:07:46.612251,2833.621176738366,493.05210945690146,10.378033327430698,1736.736736736737,0.35708139507186076
2025-04-24 23:07:47.612251,3167.6218704789135,438.12394056304265,9.38240161331308,1740.7407407407409,0.4750018797810581
2025-04-24 23:07:48.612251,3135.620535455195,590.3961544125061,10.58768041662298,1744.7447447447448,0.1344987331022337
2025-04-24 23:07:49.612251,2986.413613763437,505.00600158589265,9.690661374299175,1748.7487487487488,0.873144898980122
2025-04-24 23:07:50.612251,2948.345720879635,489.3670781573652,8.376064643785721,1752.7527527527527,0.020833294486786724
2025-04-24 23:07:51.612251,3170.7714399929573,393.1100841987045,8.768533772567714,1756.7567567567567,0.4108698234452395
2025-04-24 23:07:52.612251,3005.5089027724684,546.1032858120116,9.256652568257772,1760.7607607607608,0.5136480642442487
2025-04-24 23:07:53.612251,3005.1973052114813,517.047016291304,8.72626060297394,1764.7647647647648,0.20743516226212433
2025-04-24 23:07:54.612251,2751.5142217839148,570.7039838037101,11.613372670402663,1768.768768768769,0.7918629223904277
2025-04-24 23:07:55.612251,2972.6346849461356,467.51898943617687,11.228690402774316,1772.772772772773,0.42237029460090303
2025-04-24 23:07:56.612251,2921.367938120919,505.7323694075057,10.958454301780714,1776.7767767767768,0.8814981634327741
2025-04-24 23:07:57.612251,3059.195523919717,510.9399804328119,9.972471114217734,1780.7807807807808,0.8215273474677975
2025-04-24 23:07:58.612251,3081.442624066766,468.9124222813991,11.143892615645193,1784.7847847847847,0.7169417520995214
2025-04-24 23:07:59.612251,3104.543736263563,552.1227870330468,11.500052507116933,1788.788788788789,0.9106201834647447
2025-04-24 23:08:00.612251,2959.4932188336484,477.51374729592567,9.723171161020831,1792.7927927927929,0.9644330413148019
2025-04-24 23:08:01.612251,3176.164798895139,482.5275595401943,8.878547004662824,1796.796796796797,0.2748936277617261
2025-04-24 23:08:02.612251,2934.9834382593776,427.3695638282091,10.211878055925926,1800.800800800801,0.1619566034585912
2025-04-24 23:08:03.612251,3015.923324842325,475.73092943412723,9.550768962918495,1804.804804804805,0.02452308743746545
2025-04-24 23:08:04.612251,3172.345352653173,466.0925684566299,10.87704943771575,1808.8088088088089,0.2858869077370637
2025-04-24 23:08:05.612251,3071.0413428426414,572.9887618340543,10.37775799239176,1812.8128128128128,0.2416410400977813
2025-04-24 23:08:06.612251,3013.8696975300786,514.5141676836424,9.072265152138911,1816.8168168168168,0.9199247806946161
2025-04-24 23:08:07.612251,2939.999138069303,585.8995539868362,9.976003263862214,1820.820820820821,0.16869181387852505
2025-04-24 23:08:08.612251,2980.4384836005156,500.6381835320328,10.902074948682122,1824.8248248248249,0.91636759807337
2025-04-24 23:08:09.612251,3200.4538857058924,525.2365359451879,11.76197737792899,1828.828828828829,0.2609892460242128
2025-04-24 23:08:10.612251,2958.1365179181234,444.1783636055409,8.559209080642097,1832.832832832833,0.29946234278505
2025-04-24 23:08:11.612251,3140.320799098245,555.6381364783886,10.186640116137138,1836.836836836837,0.46441269904299165
2025-04-24 23:08:12.612251,3114.3766913154304,475.04280830114783,10.666796876107377,1840.8408408408409,0.5506064319324708
2025-04-24 23:08:13.612251,3075.362532502808,504.1792607735654,8.285481121900164,1844.8448448448448,0.28611083314147645
2025-04-24 23:08:14.612251,2859.2119628738155,474.6457023921472,10.296684652337436,1848.8488488488488,0.5209545079447727
2025-04-24 23:08:15.612251,3152.9967423541448,538.5983020322243,9.600363645754946,1852.852852852853,0.9820239620167824
2025-04-24 23:08:16.612251,3092.9939809157486,577.3946934654385,10.314474162065498,1856.856856856857,0.17819602561979786
2025-04-24 23:08:17.612251,3093.654377663403,501.0795087127062,12.059512343874912,1860.860860860861,0.7172272534137565
2025-04-24 23:08:18.612251,3103.6346923811666,539.4303020304711,9.987947569235223,1864.864864864865,0.013075692108795778
2025-04-24 23:08:19.612251,3101.060571858998,470.89969184980646,9.937940246806791,1868.868868868869,0.18721598607573797
2025-04-24 23:08:20.612251,3005.492204749081,467.9589697720347,9.97644594262645,1872.872872872873,0.12285281593554975
2025-04-24 23:08:21.612251,3137.7893269481438,417.7398641528747,10.354039211674479,1876.8768768768768,0.7560849246867934
2025-04-24 23:08:22.612251,3086.1666192853277,479.00884517710307,9.604556947944564,1880.8808808808808,0.7964249829840385
2025-04-24 23:08:23.612251,3030.022361261447,551.8683602620041,9.615644385310576,1884.884884884885,0.7305524144112769
2025-04-24 23:08:24.612251,3092.9193861177623,528.3477704599874,9.865445003863318,1888.888888888889,0.06441015182442045
2025-04-24 23:08:25.612251,2949.678148348636,424.906593906904,10.599287369480514,1892.892892892893,0.03399197532256437
2025-04-24 23:08:26.612251,3110.7470578598827,513.7476016086923,9.569450549809721,1896.896896896897,0.7009617611062479
2025-04-24 23:08:27.612251,2965.6398050401694,493.1544928997982,8.888146191313563,1900.900900900901,0.8585692294913109
2025-04-24 23:08:28.612251,2838.279409112787,540.6796202875345,8.832063688026244,1904.904904904905,0.407140611054145
2025-04-24 23:08:29.612251,3017.9510508483286,421.5260160585153,7.6885730960408,1908.9089089089089,0.1510175452782705
2025-04-24 23:08:30.612251,2951.2137413458872,545.3630026664009,9.313580606092902,1912.912912912913,0.13345741189443405
2025-04-24 23:08:31.612251,2944.661764208779,471.5068744546478,10.21456277188215,1916.916916916917,0.5930825970754714
2025-04-24 23:08:32.612251,3001.7543311153763,432.3177286648307,9.007000719459356,1920.9209209209212,0.8653574036099935
2025-04-24 23:08:33.612251,3043.722848816525,434.8296160676593,8.724145533647434,1924.924924924925,0.49408401462275175
2025-04-24 23:08:34.612251,3019.675101928021,480.9722239643117,7.630872976044111,1928.928928928929,0.4237146350960239
2025-04-24 23:08:35.612251,2958.966758794084,437.3450840423049,8.941590320762948,1932.932932932933,0.7641894101280525
2025-04-24 23:08:36.612251,2838.7893148209764,490.5229647532422,10.877739922295262,1936.936936936937,0.9311005883647882
2025-04-24 23:08:37.612251,3002.795786602692,466.17356151878033,10.334246708201663,1940.940940940941,0.2601416683998784
2025-04-24 23:08:38.612251,2846.3088598883382,544.8508128051473,9.811292401226115,1944.944944944945,0.4629185371293869
2025-04-24 23:08:39.612251,3142.857630904789,494.13648903577456,8.357099437589916,1948.948948948949,0.25147170824654697
2025-04-24 23:08:40.612251,2980.437168253776,538.2195534105524,9.49122162136634,1952.9529529529532,0.33187932753072946
